usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,acceptedUsageKey,verbatim_name,verbatim_index,verbatim_kingdom,category_cites,category_iucn,category_sinac,category_endemism
9813242,"Falco columbarius Linnaeus, 1758",Falco columbarius,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Falconiformes,Falconidae,Falco,Falco columbarius,1,44,212,7191407,5240,2480996,9813242,FALSE,Aves,,Falco columbarius,222,Animalia,II,LEAST_CONCERN,,
2481021,"Falco deiroleucus Temminck, 1825",Falco deiroleucus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Falconiformes,Falconidae,Falco,Falco deiroleucus,1,44,212,7191407,5240,2480996,2481021,FALSE,Aves,,Falco deiroleucus,223,Animalia,II,NEAR_THREATENED,POBLACIÓN REDUCIDA O AMENAZADA,
2481006,"Falco femoralis Temminck, 1822",Falco femoralis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Falconiformes,Falconidae,Falco,Falco femoralis,1,44,212,7191407,5240,2480996,2481006,FALSE,Aves,,Falco femoralis,224,Animalia,II,LEAST_CONCERN,,
2481047,"Falco peregrinus Tunstall, 1771",Falco peregrinus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Falconiformes,Falconidae,Falco,Falco peregrinus,1,44,212,7191407,5240,2480996,2481047,FALSE,Aves,,Falco peregrinus,225,Animalia,I,LEAST_CONCERN,PELIGRO DE EXTINCIÓN,
2481033,"Falco rufigularis Daudin, 1800",Falco rufigularis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Falconiformes,Falconidae,Falco,Falco rufigularis,1,44,212,7191407,5240,2480996,2481033,FALSE,Aves,,Falco rufigularis,226,Animalia,II,LEAST_CONCERN,,
9685907,"Falco sparverius Linnaeus, 1758",Falco sparverius,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Falconiformes,Falconidae,Falco,Falco sparverius,1,44,212,7191407,5240,2480996,9685907,FALSE,Aves,,Falco sparverius,227,Animalia,II,LEAST_CONCERN,,
2476195,"Florisuga mellivora (Linnaeus, 1758)",Florisuga mellivora,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Florisuga,Florisuga mellivora,1,44,212,1448,5289,2476192,2476195,FALSE,Aves,,Florisuga mellivora,228,Animalia,II,LEAST_CONCERN,,
2480710,"Gampsonyx swainsonii Vigors, 1825",Gampsonyx swainsonii,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Accipitriformes,Accipitridae,Gampsonyx,Gampsonyx swainsonii,1,44,212,7191147,2877,2480709,2480710,FALSE,Aves,,Gampsonyx swainsonii,229,Animalia,II,LEAST_CONCERN,,
2489649,"Geothlypis aequinoctialis (J.F.Gmelin, 1789)",Geothlypis aequinoctialis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Parulidae,Geothlypis,Geothlypis aequinoctialis,1,44,212,729,5263,2489637,2489649,FALSE,Aves,,Geothlypis aequinoctialis,230,Animalia,,LEAST_CONCERN,PELIGRO DE EXTINCIÓN,
2480435,"Geranospiza caerulescens (Vieillot, 1817)",Geranospiza caerulescens,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Accipitriformes,Accipitridae,Geranospiza,Geranospiza caerulescens,1,44,212,7191147,2877,2480434,2480435,FALSE,Aves,,Geranospiza caerulescens,231,Animalia,II,LEAST_CONCERN,,
5232118,"Glaucidium brasilianum (J.F.Gmelin, 1788)",Glaucidium brasilianum,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Strigiformes,Strigidae,Glaucidium,Glaucidium brasilianum,1,44,212,1450,9348,2497151,5232118,FALSE,Aves,,Glaucidium brasilianum,232,Animalia,II,LEAST_CONCERN,,
5232166,"Glaucidium costaricanum L.Kelso, 1937",Glaucidium costaricanum,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Strigiformes,Strigidae,Glaucidium,Glaucidium costaricanum,1,44,212,1450,9348,2497151,5232166,FALSE,Aves,,Glaucidium costaricanum,233,Animalia,II,NOT_EVALUATED,,Endémica
5232132,"Glaucidium griseiceps Sharpe, 1875",Glaucidium griseiceps,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Strigiformes,Strigidae,Glaucidium,Glaucidium griseiceps,1,44,212,1450,9348,2497151,5232132,FALSE,Aves,,Glaucidium griseiceps,234,Animalia,II,LEAST_CONCERN,,
2476888,"Glaucis aeneus Lawrence, 1868",Glaucis aeneus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Glaucis,Glaucis aeneus,1,44,212,1448,5289,2476887,2476888,FALSE,Aves,,Glaucis aeneus,235,Animalia,II,LEAST_CONCERN,,
2490514,"Grallaricula flavirostris (P.L.Sclater, 1858)",Grallaricula flavirostris,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Grallariidae,Grallaricula,Grallaricula flavirostris,1,44,212,729,6101110,2490507,2490514,FALSE,Aves,,Grallaricula flavirostris,236,Animalia,,NEAR_THREATENED,,
5230704,"Habia atrimaxillaris (Dwight & Griscom, 1924)",Habia atrimaxillaris,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Cardinalidae,Habia,Habia atrimaxillaris,1,44,212,729,9285,5230696,5230704,FALSE,Aves,,Habia atrimaxillaris,237,Animalia,,NEAR_THREATENED,PELIGRO DE EXTINCIÓN,Endémica
5229191,"Harpagus bidentatus (Latham, 1790)",Harpagus bidentatus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Accipitriformes,Accipitridae,Harpagus,Harpagus bidentatus,1,44,212,7191147,2877,2480680,5229191,FALSE,Aves,,Harpagus bidentatus,238,Animalia,II,LEAST_CONCERN,,
2480516,"Harpia harpyja (Linnaeus, 1758)",Harpia harpyja,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Accipitriformes,Accipitridae,Harpia,Harpia harpyja,1,44,212,7191147,2877,2480515,2480516,FALSE,Aves,,Harpia harpyja,239,Animalia,I,VULNERABLE,PELIGRO DE EXTINCIÓN,
2476948,"Heliodoxa jacula Gould, 1850",Heliodoxa jacula,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Heliodoxa,Heliodoxa jacula,1,44,212,1448,5289,2476930,2476948,FALSE,Aves,,Heliodoxa jacula,240,Animalia,II,LEAST_CONCERN,,
2476989,"Heliomaster constantii (Delattre, 1843)",Heliomaster constantii,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Heliomaster,Heliomaster constantii,1,44,212,1448,5289,2476988,2476989,FALSE,Aves,,Heliomaster constantii,241,Animalia,II,LEAST_CONCERN,,
2476994,"Heliomaster longirostris (Audebert & Vieillot, 1801)",Heliomaster longirostris,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Heliomaster,Heliomaster longirostris,1,44,212,1448,5289,2476988,2476994,FALSE,Aves,,Heliomaster longirostris,242,Animalia,II,LEAST_CONCERN,,
2474343,"Heliornis fulica (Boddaert, 1783)",Heliornis fulica,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Gruiformes,Heliornithidae,Heliornis,Heliornis fulica,1,44,212,1493,5246,2474342,2474343,FALSE,Aves,,Heliornis fulica,243,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2476219,"Heliothryx barroti (Bourcier, 1843)",Heliothryx barroti,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Heliothryx,Heliothryx barroti,1,44,212,1448,5289,2476218,2476219,FALSE,Aves,,Heliothryx barroti,244,Animalia,II,LEAST_CONCERN,,
2481071,"Herpetotheres cachinnans (Linnaeus, 1758)",Herpetotheres cachinnans,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Falconiformes,Falconidae,Herpetotheres,Herpetotheres cachinnans,1,44,212,7191407,5240,2481070,2481071,FALSE,Aves,,Herpetotheres cachinnans,245,Animalia,II,LEAST_CONCERN,,
2488269,"Heterospingus rubrifrons (Lawrence, 1865)",Heterospingus rubrifrons,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Thraupidae,Heterospingus,Heterospingus rubrifrons,1,44,212,729,9352,2488265,2488269,FALSE,Aves,,Heterospingus rubrifrons,246,Animalia,,LEAST_CONCERN,PELIGRO DE EXTINCIÓN,Endémica
2490560,"Hylopezus dives (Salvin, 1865)",Hylopezus dives,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Grallariidae,Hylopezus,Hylopezus dives,1,44,212,729,6101110,2490556,2490560,FALSE,Aves,,Hylopezus dives,247,Animalia,,LEAST_CONCERN,,Endémica
2480994,"Ibycter americanus (Boddaert, 1783)",Ibycter americanus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Falconiformes,Falconidae,Ibycter,Ibycter americanus,1,44,212,7191407,5240,2480993,2480994,FALSE,Aves,,Ibycter americanus,248,Animalia,II,LEAST_CONCERN,PELIGRO DE EXTINCIÓN,
5229869,"Icterus mesomelas (Wagler, 1829)",Icterus mesomelas,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Icteridae,Icterus,Icterus mesomelas,1,44,212,729,6176,2484282,5229869,FALSE,Aves,,Icterus mesomelas,249,Animalia,,LEAST_CONCERN,PELIGRO DE EXTINCIÓN,
5229910,"Icterus pectoralis (Wagler, 1829)",Icterus pectoralis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Icteridae,Icterus,Icterus pectoralis,1,44,212,729,6176,2484282,5229910,FALSE,Aves,,Icterus pectoralis,250,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2480719,"Ictinia mississippiensis (A.Wilson, 1811)",Ictinia mississippiensis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Accipitriformes,Accipitridae,Ictinia,Ictinia mississippiensis,1,44,212,7191147,2877,2480718,2480719,FALSE,Aves,,Ictinia mississippiensis,251,Animalia,II,LEAST_CONCERN,,
2480720,"Ictinia plumbea (Gmelin, 1788)",Ictinia plumbea,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Accipitriformes,Accipitridae,Ictinia,Ictinia plumbea,1,44,212,7191147,2877,2480718,2480720,FALSE,Aves,,Ictinia plumbea,252,Animalia,II,LEAST_CONCERN,,
2480852,"Ixobrychus exilis (Gmelin, 1789)",Ixobrychus exilis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Pelecaniformes,Ardeidae,Ixobrychus,Ixobrychus exilis,1,44,212,7190953,3685,2480843,2480852,FALSE,Aves,,Ixobrychus exilis,253,Animalia,,LEAST_CONCERN,PELIGRO DE EXTINCIÓN,
2481953,"Jabiru mycteria (Lichtenstein, 1819)",Jabiru mycteria,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Ciconiiformes,Ciconiidae,Jabiru,Jabiru mycteria,1,44,212,839,9289,2481952,2481953,FALSE,Aves,,Jabiru mycteria,254,Animalia,I,LEAST_CONCERN,PELIGRO DE EXTINCIÓN,
2475080,"Jacamerops aureus (P.L.S.Müller, 1776)",Jacamerops aureus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Piciformes,Galbulidae,Jacamerops,Jacamerops aureus,1,44,212,724,5244,2475079,2475080,FALSE,Aves,,Jacamerops aureus,255,Animalia,,LEAST_CONCERN,PELIGRO DE EXTINCIÓN,
2492037,"Junco vulcani (Boucard, 1878)",Junco vulcani,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Passerellidae,Junco,Junco vulcani,1,44,212,729,9410667,2492009,2492037,FALSE,Aves,,Junco vulcani,256,Animalia,,LEAST_CONCERN,,Endémica
2476226,"Klais guimeti (Bourcier, 1843)",Klais guimeti,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Klais,Klais guimeti,1,44,212,1448,5289,2476225,2476226,FALSE,Aves,,Klais guimeti,257,Animalia,II,LEAST_CONCERN,,
2476738,"Lampornis calolaemus (Salvin, 1865)",Lampornis calolaemus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Lampornis,Lampornis calolaemus,1,44,212,1448,5289,2476731,2476738,FALSE,Aves,,Lampornis calolaemus,258,Animalia,II,LEAST_CONCERN,,Endémica
2476752,"Lampornis castaneoventris (Gould, 1851)",Lampornis castaneoventris,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Lampornis,Lampornis castaneoventris,1,44,212,1448,5289,2476731,2476752,FALSE,Aves,,Lampornis castaneoventris,259,Animalia,II,LEAST_CONCERN,,Endémica
2476732,"Lampornis hemileucus (Salvin, 1865)",Lampornis hemileucus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Lampornis,Lampornis hemileucus,1,44,212,1448,5289,2476731,2476732,FALSE,Aves,,Lampornis hemileucus,260,Animalia,II,LEAST_CONCERN,,Endémica
2488280,"Lanio leucothorax Salvin, 1865",Lanio leucothorax,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Thraupidae,Lanio,Lanio leucothorax,1,44,212,729,9352,2488279,2488280,FALSE,Aves,,Lanio leucothorax,261,Animalia,,NEAR_THREATENED,,Endémica
2474590,"Laterallus jamaicensis (Gmelin, 1789)",Laterallus jamaicensis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Gruiformes,Rallidae,Laterallus,Laterallus jamaicensis,1,44,212,1493,9342,2474584,2474590,FALSE,Aves,,Laterallus jamaicensis,262,Animalia,,ENDANGERED,,
5229197,"Leptodon cayanensis (Latham, 1790)",Leptodon cayanensis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Accipitriformes,Accipitridae,Leptodon,Leptodon cayanensis,1,44,212,7191147,2877,2480711,5229197,FALSE,Aves,,Leptodon cayanensis,263,Animalia,II,LEAST_CONCERN,,
2480395,"Leucopternis semiplumbeus Lawrence, 1861",Leucopternis semiplumbeus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Accipitriformes,Accipitridae,Leucopternis,Leucopternis semiplumbeus,1,44,212,7191147,2877,2480394,2480395,FALSE,Aves,,Leucopternis semiplumbeus,264,Animalia,II,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2477000,"Lophornis adorabilis Salvin, 1870",Lophornis adorabilis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Lophornis,Lophornis adorabilis,1,44,212,1448,5289,2476999,2477000,FALSE,Aves,,Lophornis adorabilis,265,Animalia,II,LEAST_CONCERN,,Endémica
2477005,"Lophornis delattrei (R.Lesson, 1839)",Lophornis delattrei,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Lophornis,Lophornis delattrei,1,44,212,1448,5289,2476999,2477005,FALSE,Aves,,Lophornis delattrei,266,Animalia,II,LEAST_CONCERN,,
2477009,"Lophornis helenae (Delattre, 1843)",Lophornis helenae,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Lophornis,Lophornis helenae,1,44,212,1448,5289,2476999,2477009,FALSE,Aves,,Lophornis helenae,267,Animalia,II,LEAST_CONCERN,,
2497873,"Lophostrix cristata (Daudin, 1800)",Lophostrix cristata,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Strigiformes,Strigidae,Lophostrix,Lophostrix cristata,1,44,212,1450,9348,2497872,2497873,FALSE,Aves,,Lophostrix cristata,268,Animalia,II,LEAST_CONCERN,,
2487670,"Manacus aurantiacus (Salvin, 1870)",Manacus aurantiacus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Pipridae,Manacus,Manacus aurantiacus,1,44,212,729,5270,2487665,2487670,FALSE,Aves,,Manacus aurantiacus,269,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,Endémica
2485842,"Margarornis rubiginosus Lawrence, 1865",Margarornis rubiginosus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Furnariidae,Margarornis,Margarornis rubiginosus,1,44,212,729,5243,2485841,2485842,FALSE,Aves,,Margarornis rubiginosus,270,Animalia,,LEAST_CONCERN,,Endémica
2497376,"Megascops clarkii (L.Kelso & E.H.Kelso, 1935)",Megascops clarkii,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Strigiformes,Strigidae,Megascops,Megascops clarkii,1,44,212,1450,9348,2497318,2497376,FALSE,Aves,,Megascops clarkii,271,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,Endémica
2497380,"Megascops guatemalae (Sharpe, 1875)",Megascops guatemalae,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Strigiformes,Strigidae,Megascops,Megascops guatemalae,1,44,212,1450,9348,2497318,2497380,FALSE,Aves,,Megascops guatemalae,272,Animalia,II,LEAST_CONCERN,,
2478098,"Melanerpes chrysauchen Salvin, 1870",Melanerpes chrysauchen,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Piciformes,Picidae,Melanerpes,Melanerpes chrysauchen,1,44,212,724,9333,2478067,2478098,FALSE,Aves,,Melanerpes chrysauchen,273,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,Endémica
2478105,"Melanerpes hoffmannii (Cabanis, 1862)",Melanerpes hoffmannii,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Piciformes,Picidae,Melanerpes,Melanerpes hoffmannii,1,44,212,724,9333,2478067,2478105,FALSE,Aves,,Melanerpes hoffmannii,274,Animalia,,LEAST_CONCERN,,Endémica
6100795,"Melozone cabanisi (P.L.Sclater & Salvin, 1868)",Melozone cabanisi,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Passerellidae,Melozone,Melozone cabanisi,1,44,212,729,9410667,2491170,6100795,FALSE,Aves,,Melozone cabanisi,275,Animalia,,NEAR_THREATENED,PELIGRO DE EXTINCIÓN,Endémica
2491171,"Melozone leucotis Cabanis, 1861",Melozone leucotis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Passerellidae,Melozone,Melozone leucotis,1,44,212,729,9410667,2491170,2491171,FALSE,Aves,,Melozone leucotis,276,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2480808,"Mesembrinibis cayennensis (Gmelin, 1789)",Mesembrinibis cayennensis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Pelecaniformes,Threskiornithidae,Mesembrinibis,Mesembrinibis cayennensis,1,44,212,7190953,5288,2480807,2480808,FALSE,Aves,,Mesembrinibis cayennensis,277,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2481083,"Micrastur mirandollei (Schlegel, 1862)",Micrastur mirandollei,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Falconiformes,Falconidae,Micrastur,Micrastur mirandollei,1,44,212,7191407,5240,2481081,2481083,FALSE,Aves,,Micrastur mirandollei,278,Animalia,II,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2481082,"Micrastur ruficollis (Vieillot, 1817)",Micrastur ruficollis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Falconiformes,Falconidae,Micrastur,Micrastur ruficollis,1,44,212,7191407,5240,2481081,2481082,FALSE,Aves,,Micrastur ruficollis,279,Animalia,II,LEAST_CONCERN,,
2481088,"Micrastur semitorquatus (Vieillot, 1817)",Micrastur semitorquatus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Falconiformes,Falconidae,Micrastur,Micrastur semitorquatus,1,44,212,7191407,5240,2481081,2481088,FALSE,Aves,,Micrastur semitorquatus,280,Animalia,II,LEAST_CONCERN,,
5228586,"Microchera albocoronata (Lawrence, 1855)",Microchera albocoronata,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Microchera,Microchera albocoronata,1,44,212,1448,5289,3242599,5228586,FALSE,Aves,,Microchera albocoronata,281,Animalia,II,LEAST_CONCERN,,Endémica
10979785,"Microchera chionura (Gould, 1851)",Microchera chionura,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Microchera,Microchera chionura,1,44,212,1448,5289,3242599,10979785,FALSE,Aves,,Microchera chionura,282,Animalia,,NOT_EVALUATED,,Endémica
11068201,"Microchera cupreiceps (Lawrence, 1866)",Microchera cupreiceps,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Microchera,Microchera cupreiceps,1,44,212,1448,5289,3242599,11068201,FALSE,Aves,,Microchera cupreiceps,283,Animalia,,NOT_EVALUATED,,Endémica
2474400,"Micropygia schomburgkii (Cabanis, 1848)",Micropygia schomburgkii,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Gruiformes,Rallidae,Micropygia,Micropygia schomburgkii,1,44,212,1493,9342,2474399,2474400,FALSE,Aves,,Micropygia schomburgkii,284,Animalia,,LEAST_CONCERN,PELIGRO DE EXTINCIÓN,
2481066,"Milvago chimachima (Vieillot, 1816)",Milvago chimachima,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Falconiformes,Falconidae,Milvago,Milvago chimachima,1,44,212,7191407,5240,2481064,2481066,FALSE,Aves,,Milvago chimachima,285,Animalia,II,LEAST_CONCERN,,
2475179,"Monasa morphoeus (Hahn & Küster, 1823)",Monasa morphoeus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Piciformes,Bucconidae,Monasa,Monasa morphoeus,1,44,212,724,5703,2475177,2475179,FALSE,Aves,,Monasa morphoeus,286,Animalia,,LEAST_CONCERN,PELIGRO DE EXTINCIÓN,
8298810,"Morphnarchus princeps (P.L.Sclater, 1865)",Morphnarchus princeps,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Accipitriformes,Accipitridae,Leucopternis,Leucopternis princeps,1,44,212,7191147,2877,2480394,2480401,TRUE,Aves,2480401,Morphnarchus princeps,287,Animalia,II,LEAST_CONCERN,,
2480576,"Morphnus guianensis (Daudin, 1800)",Morphnus guianensis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Accipitriformes,Accipitridae,Morphnus,Morphnus guianensis,1,44,212,7191147,2877,2480575,2480576,FALSE,Aves,,Morphnus guianensis,288,Animalia,II,NEAR_THREATENED,PELIGRO DE EXTINCIÓN,
2490847,"Myadestes melanops Salvin, 1865",Myadestes melanops,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Turdidae,Myadestes,Myadestes melanops,1,44,212,729,5290,2490834,2490847,FALSE,Aves,,Myadestes melanops,289,Animalia,,LEAST_CONCERN,PELIGRO DE EXTINCIÓN,Endémica
2483546,"Myiarchus panamensis Lawrence, 1860",Myiarchus panamensis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Tyrannidae,Myiarchus,Myiarchus panamensis,1,44,212,729,5291,2483527,2483546,FALSE,Aves,,Myiarchus panamensis,290,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2489829,"Myioborus torquatus (S.F.Baird, 1865)",Myioborus torquatus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Parulidae,Myioborus,Myioborus torquatus,1,44,212,729,5263,2489828,2489829,FALSE,Aves,,Myioborus torquatus,291,Animalia,,LEAST_CONCERN,,Endémica
2483489,"Myiodynastes hemichrysus (Cabanis, 1861)",Myiodynastes hemichrysus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Tyrannidae,Myiodynastes,Myiodynastes hemichrysus,1,44,212,729,5291,2483488,2483489,FALSE,Aves,,Myiodynastes hemichrysus,292,Animalia,,LEAST_CONCERN,,Endémica
5232020,"Neomorphus geoffroyi (Temminck, 1820)",Neomorphus geoffroyi,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Cuculiformes,Cuculidae,Neomorphus,Neomorphus geoffroyi,1,44,212,1492,9309,2496604,5232020,FALSE,Aves,,Neomorphus geoffroyi,293,Animalia,,VULNERABLE,,
2483450,"Nesotriccus ridgwayi C.H.Townsend, 1895",Nesotriccus ridgwayi,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Tyrannidae,Nesotriccus,Nesotriccus ridgwayi,1,44,212,729,5291,2483449,2483450,FALSE,Aves,,Nesotriccus ridgwayi,294,Animalia,,VULNERABLE,,Endémica
2475098,"Notharchus tectus (Boddaert, 1783)",Notharchus tectus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Piciformes,Bucconidae,Notharchus,Notharchus tectus,1,44,212,724,5703,2475095,2475098,FALSE,Aves,,Notharchus tectus,295,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2477473,"Nothocercus bonapartei (G.R.Gray, 1867)",Nothocercus bonapartei,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Tinamiformes,Tinamidae,Nothocercus,Nothocercus bonapartei,1,44,212,726,9353,2477468,2477473,FALSE,Aves,,Nothocercus bonapartei,296,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
5228042,"Odontophorus leucolaemus Salvin, 1867",Odontophorus leucolaemus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Galliformes,Odontophoridae,Odontophorus,Odontophorus leucolaemus,1,44,212,723,9325,2474171,5228042,FALSE,Aves,,Odontophorus leucolaemus,297,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,Endémica
5228050,"Odontophorus melanotis Salvin, 1865",Odontophorus melanotis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Galliformes,Odontophoridae,Odontophorus,Odontophorus melanotis,1,44,212,723,9325,2474171,5228050,FALSE,Aves,,Odontophorus melanotis,298,Animalia,,NEAR_THREATENED,POBLACIÓN REDUCIDA O AMENAZADA,Endémica
6093769,"Oreothlypis gutturalis (Cabanis, 1861)",Oreothlypis gutturalis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Parulidae,Oreothlypis,Oreothlypis gutturalis,1,44,212,729,5263,7237115,6093769,FALSE,Aves,,Oreothlypis gutturalis,299,Animalia,,LEAST_CONCERN,,Endémica
5229429,"Ortalis vetula (Wagler, 1830)",Ortalis vetula,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Galliformes,Cracidae,Ortalis,Ortalis vetula,1,44,212,723,5237,2482229,5229429,FALSE,Aves,,Ortalis vetula,300,Animalia,III,LEAST_CONCERN,,
2480726,"Pandion haliaetus (Linnaeus, 1758)",Pandion haliaetus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Accipitriformes,Pandionidae,Pandion,Pandion haliaetus,1,44,212,7191147,4408414,2480725,2480726,FALSE,Aves,,Pandion haliaetus,301,Animalia,II,LEAST_CONCERN,,
2476164,"Panterpe insignis Cabanis & Heine, 1860",Panterpe insignis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Panterpe,Panterpe insignis,1,44,212,1448,5289,2476163,2476164,FALSE,Aves,,Panterpe insignis,302,Animalia,II,LEAST_CONCERN,,Endémica
