usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,acceptedUsageKey,verbatim_name,verbatim_index,verbatim_kingdom,category_cites,category_iucn,category_sinac,category_minae
5319863,Epidendrum piliferum Rchb.f.,Epidendrum piliferum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum piliferum,6,7707728,196,1169,7689,5297341,5319863,FALSE,Liliopsida,NA,Epidendrum piliferum,811,Plantae,NA,NE,POBLACION REDUCIDA,NA
5319834,Epidendrum pinniferum C.Schweinf.,Epidendrum pinniferum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum pinniferum,6,7707728,196,1169,7689,5297341,5319834,FALSE,Liliopsida,NA,Epidendrum pinniferum,812,Plantae,NA,NE,POBLACION REDUCIDA,NA
5319736,Epidendrum pittieri Ames,Epidendrum pittieri,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum pittieri,6,7707728,196,1169,7689,5297341,5319736,FALSE,Liliopsida,NA,Epidendrum pittieri,813,Plantae,NA,NE,POBLACION REDUCIDA,NA
5321232,Epidendrum platychilum Schltr.,Epidendrum platychilum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum platychilum,6,7707728,196,1169,7689,5297341,5321232,FALSE,Liliopsida,NA,Epidendrum platychilum,814,Plantae,NA,NE,POBLACION REDUCIDA,NA
5321079,Epidendrum platystigma Rchb.f.,Epidendrum platystigma,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum platystigma,6,7707728,196,1169,7689,5297341,5321079,FALSE,Liliopsida,NA,Epidendrum platystigma,815,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320699,Epidendrum platystomoides Hágsater & L.Sánchez,Epidendrum platystomoides,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum platystomoides,6,7707728,196,1169,7689,5297341,5320699,FALSE,Liliopsida,NA,Epidendrum platystomoides,816,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320888,Epidendrum polyanthum Lindl.,Epidendrum polyanthum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum polyanthum,6,7707728,196,1169,7689,5297341,5320888,FALSE,Liliopsida,NA,Epidendrum polyanthum,817,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320846,Epidendrum polychlamys Schltr.,Epidendrum polychlamys,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum polychlamys,6,7707728,196,1169,7689,5297341,5320846,FALSE,Liliopsida,NA,Epidendrum polychlamys,818,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320238,Epidendrum porpax Rchb.f.,Epidendrum porpax,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum porpax,6,7707728,196,1169,7689,5297341,5320238,FALSE,Liliopsida,NA,Epidendrum porpax,819,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320447,Epidendrum powellii Schltr.,Epidendrum powellii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum powellii,6,7707728,196,1169,7689,5297341,5320447,FALSE,Liliopsida,NA,Epidendrum powellii,820,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320206,Epidendrum proligerum Barb.Rodr.,Epidendrum proligerum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum proligerum,6,7707728,196,1169,7689,5297341,5320206,FALSE,Liliopsida,NA,Epidendrum proligerum,821,Plantae,NA,NE,POBLACION REDUCIDA,NA
5319908,Epidendrum prostratum (Lindl.) Cogn.,Epidendrum prostratum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum prostratum,6,7707728,196,1169,7689,5297341,5319908,FALSE,Liliopsida,NA,Epidendrum prostratum,822,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320055,Epidendrum pseudepidendrum Rchb.f.,Epidendrum pseudepidendrum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum pseudepidendrum,6,7707728,196,1169,7689,5297341,5320055,FALSE,Liliopsida,NA,Epidendrum pseudepidendrum,823,Plantae,II,NA,PELIGRO DE EXTINCIÓN,NA
7453147,Epidendrum pseudobarbeyanum Pupulin & Karremans,Epidendrum pseudobarbeyanum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum pseudobarbeyanum,6,7707728,196,1169,7689,5297341,7453147,FALSE,Liliopsida,NA,Epidendrum pseudobarbeyanum,824,Plantae,NA,NE,POBLACION REDUCIDA,NA
5319856,Epidendrum pseudoramosum Schltr.,Epidendrum pseudoramosum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum pseudoramosum,6,7707728,196,1169,7689,5297341,5319856,FALSE,Liliopsida,NA,Epidendrum pseudoramosum,825,Plantae,NA,NE,POBLACION REDUCIDA,NA
6315998,Epidendrum pterocaulum Hágsater & E.Santiago,Epidendrum pterocaulum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum pterocaulum,6,7707728,196,1169,7689,5297341,6315998,FALSE,Liliopsida,NA,Epidendrum pterocaulum,826,Plantae,NA,NE,POBLACION REDUCIDA,NA
5321248,Epidendrum pudicum Ames,Epidendrum pudicum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum pudicum,6,7707728,196,1169,7689,5297341,5321248,FALSE,Liliopsida,NA,Epidendrum pudicum,827,Plantae,NA,NE,POBLACION REDUCIDA,NA
5321128,Epidendrum pumilum Rolfe,Epidendrum pumilum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum pumilum,6,7707728,196,1169,7689,5297341,5321128,FALSE,Liliopsida,NA,Epidendrum pumilum,828,Plantae,NA,NE,POBLACION REDUCIDA,NA
5321045,Epidendrum purpurascens Focke,Epidendrum purpurascens,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum purpurascens,6,7707728,196,1169,7689,5297341,5321045,FALSE,Liliopsida,NA,Epidendrum purpurascens,829,Plantae,NA,NE,POBLACION REDUCIDA,NA
5321027,Epidendrum ×purpureum Barb.Rodr.,Epidendrum purpureum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum purpureum,6,7707728,196,1169,7689,5297341,5321027,FALSE,Liliopsida,NA,Epidendrum purpureum,830,Plantae,NA,NE,POBLACION REDUCIDA,NA
5321017,Epidendrum purum Lindl.,Epidendrum purum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum purum,6,7707728,196,1169,7689,5297341,5321017,FALSE,Liliopsida,NA,Epidendrum purum,831,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320619,Epidendrum radicans Pav. ex Lindl.,Epidendrum radicans,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum radicans,6,7707728,196,1169,7689,5297341,5320619,FALSE,Liliopsida,NA,Epidendrum radicans,832,Plantae,NA,NA,POBLACION REDUCIDA,NA
5320571,Epidendrum rafael-lucasii Hágsater,Epidendrum rafael-lucasii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum rafael-lucasii,6,7707728,196,1169,7689,5297341,5320571,FALSE,Liliopsida,NA,Epidendrum rafael-lucasii,833,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320494,Epidendrum ramonianum Schltr.,Epidendrum ramonianum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum ramonianum,6,7707728,196,1169,7689,5297341,5320494,FALSE,Liliopsida,NA,Epidendrum ramonianum,834,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320477,Epidendrum ramosissimum Ames & C.Schweinf.,Epidendrum ramosissimum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum ramosissimum,6,7707728,196,1169,7689,5297341,5320477,FALSE,Liliopsida,NA,Epidendrum ramosissimum,835,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320408,Epidendrum ramosum Jacq.,Epidendrum ramosum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum ramosum,6,7707728,196,1169,7689,5297341,5320408,FALSE,Liliopsida,NA,Epidendrum ramosum,836,Plantae,II,LC,POBLACION REDUCIDA,NA
5320128,Epidendrum repens Cogn.,Epidendrum repens,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum repens,6,7707728,196,1169,7689,5297341,5320128,FALSE,Liliopsida,NA,Epidendrum repens,837,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320097,Epidendrum resectum Rchb.f.,Epidendrum resectum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum resectum,6,7707728,196,1169,7689,5297341,5320097,FALSE,Liliopsida,NA,Epidendrum resectum,838,Plantae,NA,NE,POBLACION REDUCIDA,NA
5319730,Epidendrum rigidiflorum Schltr.,Epidendrum rigidiflorum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum rigidiflorum,6,7707728,196,1169,7689,5297341,5319730,FALSE,Liliopsida,NA,Epidendrum rigidiflorum,839,Plantae,NA,NE,POBLACION REDUCIDA,NA
5319715,Epidendrum rigidum Jacq.,Epidendrum rigidum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum rigidum,6,7707728,196,1169,7689,5297341,5319715,FALSE,Liliopsida,NA,Epidendrum rigidum,840,Plantae,NA,NE,POBLACION REDUCIDA,NA
12260824,Epidendrum rossanae Karremans,Epidendrum rossanae,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum rossanae,6,7707728,196,1169,7689,5297341,12260824,FALSE,Liliopsida,NA,Epidendrum rossanae,841,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320213,Epidendrum rousseauae Schltr.,Epidendrum rousseauae,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum rousseauae,6,7707728,196,1169,7689,5297341,5320213,FALSE,Liliopsida,NA,Epidendrum rousseauae,842,Plantae,NA,NE,POBLACION REDUCIDA,NA
12205611,Epidendrum rudolfii Karremans,Epidendrum rudolfii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum rudolfii,6,7707728,196,1169,7689,5297341,12205611,FALSE,Liliopsida,NA,Epidendrum rudolfii,843,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320765,Epidendrum rugosum Ames,Epidendrum rugosum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum rugosum,6,7707728,196,1169,7689,5297341,5320765,FALSE,Liliopsida,NA,Epidendrum rugosum,844,Plantae,NA,NE,POBLACION REDUCIDA,NA
5319999,Epidendrum salpichlamys Hágsater & E.Santiago,Epidendrum salpichlamys,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum salpichlamys,6,7707728,196,1169,7689,5297341,5319999,FALSE,Liliopsida,NA,Epidendrum salpichlamys,845,Plantae,NA,NE,POBLACION REDUCIDA,NA
12193959,Epidendrum saltatrix Karremans,Epidendrum saltatrix,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum saltatrix,6,7707728,196,1169,7689,5297341,12193959,FALSE,Liliopsida,NA,Epidendrum saltatrix,846,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320580,Epidendrum sanchoi Ames,Epidendrum sanchoi,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum sanchoi,6,7707728,196,1169,7689,5297341,5320580,FALSE,Liliopsida,NA,Epidendrum sanchoi,847,Plantae,NA,NE,POBLACION REDUCIDA,NA
9489343,"Epidendrum sandiorum Hágsater, Karremans & L.Sánchez",Epidendrum sandiorum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum sandiorum,6,7707728,196,1169,7689,5297341,9489343,FALSE,Liliopsida,NA,Epidendrum sandiorum,848,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320419,Epidendrum santaclarense Ames,Epidendrum santaclarense,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum santaclarense,6,7707728,196,1169,7689,5297341,5320419,FALSE,Liliopsida,NA,Epidendrum santaclarense,849,Plantae,NA,NE,POBLACION REDUCIDA,NA
12233309,Epidendrum santaelenae Karremans,Epidendrum santaelenae,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum santaelenae,6,7707728,196,1169,7689,5297341,12233309,FALSE,Liliopsida,NA,Epidendrum santaelenae,850,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320193,Epidendrum scharfii Hágsater & Dodson,Epidendrum scharfii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum scharfii,6,7707728,196,1169,7689,5297341,5320193,FALSE,Liliopsida,NA,Epidendrum scharfii,851,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320100,Epidendrum schlechterianum Ames,Epidendrum schlechterianum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum schlechterianum,6,7707728,196,1169,7689,5297341,5320100,FALSE,Liliopsida,NA,Epidendrum schlechterianum,852,Plantae,NA,NE,POBLACION REDUCIDA,NA
5319948,Epidendrum schumannianum Schltr.,Epidendrum schumannianum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum schumannianum,6,7707728,196,1169,7689,5297341,5319948,FALSE,Liliopsida,NA,Epidendrum schumannianum,853,Plantae,NA,NE,POBLACION REDUCIDA,NA
5319815,Epidendrum sculptum Rchb.f.,Epidendrum sculptum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum sculptum,6,7707728,196,1169,7689,5297341,5319815,FALSE,Liliopsida,NA,Epidendrum sculptum,854,Plantae,NA,NE,POBLACION REDUCIDA,NA
5319755,Epidendrum secundum Jacq.,Epidendrum secundum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum secundum,6,7707728,196,1169,7689,5297341,5319755,FALSE,Liliopsida,NA,Epidendrum secundum,855,Plantae,NA,NE,POBLACION REDUCIDA,NA
5319687,Epidendrum selaginella Schltr.,Epidendrum selaginella,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum selaginella,6,7707728,196,1169,7689,5297341,5319687,FALSE,Liliopsida,NA,Epidendrum selaginella,856,Plantae,NA,NE,POBLACION REDUCIDA,NA
5308041,Epidendrum serrulatum Sw.,Epidendrum serrulatum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum serrulatum,6,7707728,196,1169,7689,5297341,5308041,FALSE,Liliopsida,NA,Epidendrum serrulatum,857,Plantae,NA,NE,POBLACION REDUCIDA,NA
5319869,Epidendrum serruliferum Schltr.,Epidendrum serruliferum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum serruliferum,6,7707728,196,1169,7689,5297341,5319869,FALSE,Liliopsida,NA,Epidendrum serruliferum,858,Plantae,NA,NE,POBLACION REDUCIDA,NA
12221020,Epidendrum sidereum Karremans,Epidendrum sidereum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum sidereum,6,7707728,196,1169,7689,5297341,12221020,FALSE,Liliopsida,NA,Epidendrum sidereum,859,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320943,Epidendrum sigmoideum Hágsater,Epidendrum sigmoideum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum sigmoideum,6,7707728,196,1169,7689,5297341,5320943,FALSE,Liliopsida,NA,Epidendrum sigmoideum,860,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320831,Epidendrum simulacrum Ames,Epidendrum simulacrum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum simulacrum,6,7707728,196,1169,7689,5297341,5320831,FALSE,Liliopsida,NA,Epidendrum simulacrum,861,Plantae,NA,NE,POBLACION REDUCIDA,NA
12238281,Epidendrum sinac Karremans,Epidendrum sinac,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum sinac,6,7707728,196,1169,7689,5297341,12238281,FALSE,Liliopsida,NA,Epidendrum sinac,862,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320786,Epidendrum singuliflorum Schltr.,Epidendrum singuliflorum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum singuliflorum,6,7707728,196,1169,7689,5297341,5320786,FALSE,Liliopsida,NA,Epidendrum singuliflorum,863,Plantae,NA,NE,POBLACION REDUCIDA,NA
6315948,Epidendrum sotoanum Karremans & Hágsater,Epidendrum sotoanum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum sotoanum,6,7707728,196,1169,7689,5297341,6315948,FALSE,Liliopsida,NA,Epidendrum sotoanum,864,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320385,Epidendrum spathulipetalum Hágsater & Dressler,Epidendrum spathulipetalum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum spathulipetalum,6,7707728,196,1169,7689,5297341,5320385,FALSE,Liliopsida,NA,Epidendrum spathulipetalum,865,Plantae,NA,NE,POBLACION REDUCIDA,NA
12187804,Epidendrum spiculiferum Karremans & Bogarín,Epidendrum spiculiferum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum spiculiferum,6,7707728,196,1169,7689,5297341,12187804,FALSE,Liliopsida,NA,Epidendrum spiculiferum,866,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320048,Epidendrum stamfordianum Bateman,Epidendrum stamfordianum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum stamfordianum,6,7707728,196,1169,7689,5297341,5320048,FALSE,Liliopsida,NA,Epidendrum stamfordianum,867,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320009,Epidendrum stangeanum Rchb.f.,Epidendrum stangeanum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum stangeanum,6,7707728,196,1169,7689,5297341,5320009,FALSE,Liliopsida,NA,Epidendrum stangeanum,868,Plantae,NA,NE,POBLACION REDUCIDA,NA
5319961,Epidendrum stellidifforme Hágsater & Dodson,Epidendrum stellidifforme,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum stellidifforme,6,7707728,196,1169,7689,5297341,5319961,FALSE,Liliopsida,NA,Epidendrum stellidifforme,869,Plantae,NA,NE,POBLACION REDUCIDA,NA
5951983,Epidendrum stenoselaginella Hágsater & E.Santiago,Epidendrum stenoselaginella,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum stenoselaginella,6,7707728,196,1169,7689,5297341,5951983,FALSE,Liliopsida,NA,Epidendrum stenoselaginella,870,Plantae,NA,NE,POBLACION REDUCIDA,NA
5319838,Epidendrum stevensii Hágsater,Epidendrum stevensii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum stevensii,6,7707728,196,1169,7689,5297341,5319838,FALSE,Liliopsida,NA,Epidendrum stevensii,871,Plantae,NA,NE,POBLACION REDUCIDA,NA
5319962,Epidendrum stolidium Hágsater,Epidendrum stolidium,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum stolidium,6,7707728,196,1169,7689,5297341,5319962,FALSE,Liliopsida,NA,Epidendrum stolidium,872,Plantae,NA,NE,POBLACION REDUCIDA,NA
5319740,Epidendrum storkii Ames,Epidendrum storkii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum storkii,6,7707728,196,1169,7689,5297341,5319740,FALSE,Liliopsida,NA,Epidendrum storkii,873,Plantae,NA,NA,POBLACION REDUCIDA,NA
5321235,Epidendrum strobiliferum Rchb.f.,Epidendrum strobiliferum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum strobiliferum,6,7707728,196,1169,7689,5297341,5321235,FALSE,Liliopsida,NA,Epidendrum strobiliferum,874,Plantae,NA,NE,POBLACION REDUCIDA,NA
5321009,Epidendrum subnutans Ames & C.Schweinf.,Epidendrum subnutans,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum subnutans,6,7707728,196,1169,7689,5297341,5321009,FALSE,Liliopsida,NA,Epidendrum subnutans,875,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320665,Epidendrum summerhayesii Hágsater,Epidendrum summerhayesii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum summerhayesii,6,7707728,196,1169,7689,5297341,5320665,FALSE,Liliopsida,NA,Epidendrum summerhayesii,876,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320618,Epidendrum superpositum Garay,Epidendrum superpositum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum superpositum,6,7707728,196,1169,7689,5297341,5320618,FALSE,Liliopsida,NA,Epidendrum superpositum,877,Plantae,NA,NE,POBLACION REDUCIDA,NA
5952111,Epidendrum synchronum Hágsater,Epidendrum synchronum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum synchronum,6,7707728,196,1169,7689,5297341,5952111,FALSE,Liliopsida,NA,Epidendrum synchronum,878,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320391,Epidendrum talamancanum (J.T.Atwood) Mora-Ret. & García Castro,Epidendrum talamancanum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum talamancanum,6,7707728,196,1169,7689,5297341,5320391,FALSE,Liliopsida,NA,Epidendrum talamancanum,879,Plantae,NA,NE,POBLACION REDUCIDA,NA
8426679,Epidendrum tapantiense Hágsater,Epidendrum tapantiense,SPECIES,DOUBTFUL,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum tapantiense,6,7707728,196,1169,7689,5297341,8426679,FALSE,Liliopsida,NA,Epidendrum tapantiense,880,Plantae,NA,NE,POBLACION REDUCIDA,NA
5319901,Epidendrum tetraceros Rchb.f.,Epidendrum tetraceros,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum tetraceros,6,7707728,196,1169,7689,5297341,5319901,FALSE,Liliopsida,NA,Epidendrum tetraceros,881,Plantae,NA,NE,POBLACION REDUCIDA,NA
5321265,Epidendrum thurstoniorum Hágsater,Epidendrum thurstoniorum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum thurstoniorum,6,7707728,196,1169,7689,5297341,5321265,FALSE,Liliopsida,NA,Epidendrum thurstoniorum,882,Plantae,NA,NE,POBLACION REDUCIDA,NA
5321121,Epidendrum tolimense Lindl.,Epidendrum tolimense,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum tolimense,6,7707728,196,1169,7689,5297341,5321121,FALSE,Liliopsida,NA,Epidendrum tolimense,883,Plantae,NA,NE,POBLACION REDUCIDA,NA
5321051,Epidendrum tonduzii Lank.,Epidendrum tonduzii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum tonduzii,6,7707728,196,1169,7689,5297341,5321051,FALSE,Liliopsida,NA,Epidendrum tonduzii,884,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320903,Epidendrum trachysepalum Hágsater,Epidendrum trachysepalum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum trachysepalum,6,7707728,196,1169,7689,5297341,5320903,FALSE,Liliopsida,NA,Epidendrum trachysepalum,885,Plantae,NA,NE,POBLACION REDUCIDA,NA
5320852,Epidendrum trachythece Schltr.,Epidendrum trachythece,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum trachythece,6,7707728,196,1169,7689,5297341,5320852,FALSE,Liliopsida,NA,Epidendrum trachythece,886,Plantae,NA,NE,POBLACION REDUCIDA,NA
8843108,Epidendrum trialatum Hágsater,Epidendrum trialatum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epidendrum,Epidendrum trialatum,6,7707728,196,1169,7689,5297341,8843108,FALSE,Liliopsida,NA,Epidendrum trialatum,887,Plantae,NA,NE,POBLACION REDUCIDA,NA
